,ID,bed,bath,acre_lot,state,zip_code,house_size,prev_sold_date,price,price_per_sqfoot,month
12091,672879,6.0,9.0,0.21,New Jersey,8202,5855.0,2022-05-13 00:00:00.000000,8495000.0,1451.0,2022-05
12092,672886,5.0,7.0,0.14,New Jersey,8202,3900.0,2022-04-15 00:00:00.000000,3995000.0,1024.0,2022-04
12093,672891,4.0,4.0,0.1,New Jersey,8260,2600.0,2022-03-31 00:00:00.000000,989000.0,380.0,2022-03
12094,672894,5.0,7.0,0.08,New Jersey,8260,4400.0,2022-05-30 00:00:00.000000,1795000.0,408.0,2022-05
12095,672896,5.0,4.0,0.09,New Jersey,8260,3900.0,2022-06-17 00:00:00.000000,1300000.0,333.0,2022-06
12096,672900,6.0,7.0,0.12,New Jersey,8260,3738.0,2022-03-31 00:00:00.000000,2950000.0,789.0,2022-03
12097,672902,4.0,2.0,0.23,New Jersey,8204,1760.0,2022-03-08 00:00:00.000000,299900.0,170.0,2022-03
12098,672904,2.0,1.0,0.11,New Jersey,8260,858.0,2022-04-29 00:00:00.000000,190000.0,221.0,2022-04
12099,672913,3.0,2.0,0.34,New Jersey,8204,1718.0,2022-04-29 00:00:00.000000,675000.0,393.0,2022-04
12100,672916,4.0,4.0,0.2,New Jersey,8212,3400.0,2022-06-30 00:00:00.000000,2150000.0,632.0,2022-06
12101,672917,4.0,4.0,0.11,New Jersey,8212,2050.0,2022-03-31 00:00:00.000000,1400000.0,683.0,2022-03
12102,672919,6.0,4.0,0.06,New Jersey,8204,2652.0,2022-04-22 00:00:00.000000,1975000.0,745.0,2022-04
12103,672920,4.0,2.0,0.24,New Jersey,8204,1888.0,2022-04-30 00:00:00.000000,650000.0,344.0,2022-04
12104,672924,6.0,6.0,0.13,New Jersey,8202,3647.0,2022-08-22 00:00:00.000000,5349000.0,1467.0,2022-08
12105,672925,9.0,13.0,0.85,New Jersey,8202,10000.0,2022-12-31 00:00:00.000000,11500000.0,1150.0,2022-12
12106,672926,5.0,5.0,0.08,New Jersey,8260,2700.0,2022-02-28 00:00:00.000000,1195000.0,443.0,2022-02
12107,672928,4.0,4.0,0.14,New Jersey,8204,2243.0,2022-06-01 00:00:00.000000,1829900.0,816.0,2022-06
12108,672929,4.0,4.0,0.14,New Jersey,8204,2243.0,2022-06-01 00:00:00.000000,1829900.0,816.0,2022-06
12109,672933,5.0,4.0,0.17,New Jersey,8204,2600.0,2022-04-14 00:00:00.000000,1685000.0,648.0,2022-04
12110,672939,6.0,8.0,0.13,New Jersey,8202,3624.0,2022-04-15 00:00:00.000000,3295000.0,909.0,2022-04
12111,672940,4.0,4.0,0.11,New Jersey,8204,2250.0,2022-08-01 00:00:00.000000,1350000.0,600.0,2022-08
12112,672946,4.0,3.0,0.23,New Jersey,8204,2240.0,2022-03-09 00:00:00.000000,465000.0,208.0,2022-03
12113,672948,3.0,2.0,0.07,New Jersey,8260,2113.0,2022-05-13 00:00:00.000000,374900.0,177.0,2022-05
12114,672950,5.0,2.0,0.12,New Jersey,8260,2347.0,2022-04-15 00:00:00.000000,424113.0,181.0,2022-04
12115,672953,4.0,3.0,0.81,New Jersey,8210,2046.0,2022-04-08 00:00:00.000000,465000.0,227.0,2022-04
12116,672956,3.0,2.0,0.14,New Jersey,8204,1225.0,2022-03-17 00:00:00.000000,365721.0,299.0,2022-03
12117,672959,3.0,2.0,0.2,New Jersey,8204,1334.0,2022-05-06 00:00:00.000000,390000.0,292.0,2022-05
12118,672964,4.0,3.0,1.09,New Jersey,8210,3105.0,2022-03-15 00:00:00.000000,775000.0,250.0,2022-03
12119,672965,47.0,39.0,0.32,New Jersey,8260,14000.0,2022-04-15 00:00:00.000000,1399000.0,100.0,2022-04
12120,672971,5.0,3.0,0.15,New Jersey,8260,3060.0,2022-04-15 00:00:00.000000,899000.0,294.0,2022-04
12121,672990,3.0,2.0,0.23,New Jersey,8210,1878.0,2022-04-15 00:00:00.000000,334900.0,178.0,2022-04
12122,672994,3.0,2.0,0.11,New Jersey,8210,1640.0,2022-03-17 00:00:00.000000,160000.0,98.0,2022-03
12123,672995,4.0,2.0,0.25,New Jersey,8251,2262.0,2022-04-22 00:00:00.000000,399000.0,176.0,2022-04
12124,672998,2.0,2.0,0.25,New Jersey,8204,1053.0,2022-04-13 00:00:00.000000,389900.0,370.0,2022-04
12125,673000,5.0,5.0,0.1,New Jersey,8243,3117.0,2022-05-02 00:00:00.000000,5500000.0,1765.0,2022-05
12126,673004,4.0,2.0,3.16,New Jersey,8210,2011.0,2022-04-01 00:00:00.000000,419000.0,208.0,2022-04
12127,673010,6.0,3.0,0.2,New Jersey,8204,2622.0,2022-05-16 00:00:00.000000,949000.0,362.0,2022-05
12128,673013,6.0,3.0,0.11,New Jersey,8260,2004.0,2022-05-06 00:00:00.000000,779000.0,389.0,2022-05
12129,673018,2.0,1.0,0.07,New Jersey,8204,750.0,2022-04-29 00:00:00.000000,529000.0,705.0,2022-04
12130,673028,3.0,2.0,0.33,New Jersey,8204,1056.0,2022-04-15 00:00:00.000000,289000.0,274.0,2022-04
12131,673033,4.0,3.0,0.37,New Jersey,8210,2812.0,2022-04-27 00:00:00.000000,450000.0,160.0,2022-04
12132,673036,3.0,2.0,0.46,New Jersey,8204,1736.0,2022-06-15 00:00:00.000000,419900.0,242.0,2022-06
12133,673038,4.0,4.0,0.58,New Jersey,8204,3300.0,2022-04-29 00:00:00.000000,579000.0,175.0,2022-04
12134,673039,3.0,2.0,0.17,New Jersey,8204,960.0,2022-04-15 00:00:00.000000,369900.0,385.0,2022-04
12135,673040,2.0,2.0,0.35,New Jersey,8204,1170.0,2022-04-13 00:00:00.000000,429900.0,367.0,2022-04
12136,673042,2.0,1.0,0.16,New Jersey,8251,864.0,2022-04-29 00:00:00.000000,349900.0,405.0,2022-04
12137,673048,4.0,2.0,0.1,New Jersey,8247,1500.0,2022-04-18 00:00:00.000000,2099000.0,1399.0,2022-04
12138,673049,3.0,2.0,0.11,New Jersey,8260,1490.0,2022-04-29 00:00:00.000000,499000.0,335.0,2022-04
12139,673050,6.0,8.0,0.15,New Jersey,8202,4545.0,2022-04-29 00:00:00.000000,6195000.0,1363.0,2022-04
12140,673051,18.0,9.0,0.23,New Jersey,8212,4847.0,2022-06-30 00:00:00.000000,1750000.0,361.0,2022-06
12141,673055,6.0,4.0,0.23,New Jersey,8212,4386.0,2022-06-30 00:00:00.000000,2100000.0,479.0,2022-06
12142,673060,3.0,2.0,0.18,New Jersey,8204,1256.0,2022-04-29 00:00:00.000000,899000.0,716.0,2022-04
12143,673066,4.0,1.0,0.15,New Jersey,8204,1368.0,2022-04-29 00:00:00.000000,849999.0,621.0,2022-04
12144,673070,4.0,2.0,0.12,New Jersey,8251,1260.0,2022-04-28 00:00:00.000000,299000.0,237.0,2022-04
12145,673071,3.0,2.0,0.25,New Jersey,8251,1493.0,2022-01-12 00:00:00.000000,429900.0,288.0,2022-01
12146,673076,3.0,2.0,0.31,New Jersey,8251,1350.0,2022-05-20 00:00:00.000000,385900.0,286.0,2022-05
12147,673085,4.0,2.0,0.2,New Jersey,8204,1376.0,2022-04-15 00:00:00.000000,379900.0,276.0,2022-04
12148,673086,3.0,2.0,0.1,New Jersey,8251,960.0,2022-05-16 00:00:00.000000,275000.0,286.0,2022-05
12149,673087,3.0,2.0,0.11,New Jersey,8251,936.0,2022-04-29 00:00:00.000000,329000.0,351.0,2022-04
12150,673089,3.0,2.0,0.76,New Jersey,8210,1400.0,2022-05-05 00:00:00.000000,499900.0,357.0,2022-05
12151,673092,3.0,4.0,1.85,New Jersey,8210,2800.0,2022-05-06 00:00:00.000000,1199000.0,428.0,2022-05
12152,673096,7.0,8.0,0.21,New Jersey,8202,5061.0,2022-04-22 00:00:00.000000,8995000.0,1777.0,2022-04
12153,673102,2.0,1.0,1.07,New Jersey,8204,1136.0,2022-04-12 00:00:00.000000,499000.0,439.0,2022-04
12154,673103,5.0,5.0,0.29,New Jersey,8202,4722.0,2022-04-22 00:00:00.000000,5495000.0,1164.0,2022-04
12155,673105,3.0,2.0,0.13,New Jersey,8202,1555.0,2022-04-29 00:00:00.000000,2399000.0,1543.0,2022-04
12156,673108,6.0,5.0,0.18,New Jersey,8247,3750.0,2022-06-30 00:00:00.000000,3775000.0,1007.0,2022-06
12157,673113,11.0,5.0,0.09,New Jersey,8260,4536.0,2022-05-09 00:00:00.000000,554900.0,122.0,2022-05
12158,673116,4.0,3.0,0.77,New Jersey,8210,2987.0,2022-04-15 00:00:00.000000,530400.0,178.0,2022-04
12159,673117,4.0,3.0,1.59,New Jersey,8210,3322.0,2022-06-21 00:00:00.000000,799000.0,241.0,2022-06
12160,673119,2.0,2.0,0.11,New Jersey,8251,1360.0,2022-04-22 00:00:00.000000,319000.0,235.0,2022-04
12161,673121,4.0,3.0,0.75,New Jersey,8210,2688.0,2022-05-31 00:00:00.000000,499500.0,186.0,2022-05
12162,673123,2.0,1.0,0.15,New Jersey,8202,775.0,2022-04-25 00:00:00.000000,500000.0,645.0,2022-04
12163,673131,4.0,2.0,0.34,New Jersey,8210,1338.0,2022-04-14 00:00:00.000000,339999.0,254.0,2022-04
12164,673140,4.0,3.0,0.09,New Jersey,8260,2068.0,2022-04-29 00:00:00.000000,849900.0,411.0,2022-04
12165,673141,5.0,6.0,0.12,New Jersey,8260,3280.0,2022-05-27 00:00:00.000000,2195000.0,669.0,2022-05
12166,673144,4.0,2.0,0.07,New Jersey,8260,1696.0,2022-04-18 00:00:00.000000,769000.0,453.0,2022-04
12167,673155,3.0,2.0,0.39,New Jersey,8242,1260.0,2022-03-30 00:00:00.000000,345000.0,274.0,2022-03
12168,673158,3.0,2.0,1.06,New Jersey,8210,1516.0,2022-05-31 00:00:00.000000,329900.0,218.0,2022-05
12169,673160,2.0,1.0,0.17,New Jersey,8204,776.0,2022-04-29 00:00:00.000000,250000.0,322.0,2022-04
12170,673162,3.0,3.0,0.11,New Jersey,8251,1344.0,2022-04-15 00:00:00.000000,369000.0,275.0,2022-04
12171,673163,2.0,2.0,0.16,New Jersey,8204,1020.0,2022-05-20 00:00:00.000000,341700.0,335.0,2022-05
12172,673165,4.0,2.0,0.11,New Jersey,8251,1470.0,2022-04-29 00:00:00.000000,379900.0,258.0,2022-04
12173,673170,2.0,1.0,0.2,New Jersey,8251,768.0,2022-04-08 00:00:00.000000,269900.0,351.0,2022-04
12174,673171,3.0,2.0,0.14,New Jersey,8210,1630.0,2022-04-22 00:00:00.000000,459000.0,282.0,2022-04
12175,673172,4.0,3.0,0.38,New Jersey,8210,2198.0,2022-05-20 00:00:00.000000,539000.0,245.0,2022-05
12176,673173,3.0,2.0,1.84,New Jersey,8210,1500.0,2022-04-15 00:00:00.000000,435000.0,290.0,2022-04
12177,673177,3.0,2.0,0.12,New Jersey,8251,762.0,2022-05-02 00:00:00.000000,349900.0,459.0,2022-05
12178,673178,5.0,5.0,0.05,New Jersey,8204,3526.0,2022-05-02 00:00:00.000000,1725000.0,489.0,2022-05
12179,673180,3.0,1.0,0.07,New Jersey,8260,816.0,2022-04-15 00:00:00.000000,450000.0,551.0,2022-04
12180,673181,3.0,2.0,0.16,New Jersey,8204,1326.0,2022-04-29 00:00:00.000000,549900.0,415.0,2022-04
12181,673184,4.0,5.0,0.09,New Jersey,8260,2990.0,2022-05-24 00:00:00.000000,2150000.0,719.0,2022-05
12182,673186,3.0,2.0,0.05,New Jersey,8247,1080.0,2022-05-19 00:00:00.000000,1950000.0,1806.0,2022-05
12183,673192,5.0,6.0,0.15,New Jersey,8202,3200.0,2022-05-20 00:00:00.000000,3499000.0,1093.0,2022-05
12184,673195,3.0,1.0,0.21,New Jersey,8204,1152.0,2022-04-15 00:00:00.000000,229900.0,200.0,2022-04
12185,673197,5.0,4.0,0.79,New Jersey,8210,3572.0,2022-05-25 00:00:00.000000,350000.0,98.0,2022-05
12186,673199,3.0,2.0,0.35,New Jersey,8204,1358.0,2022-05-02 00:00:00.000000,295000.0,217.0,2022-05
12187,673200,3.0,3.0,0.21,New Jersey,8204,1874.0,2022-05-02 00:00:00.000000,449000.0,240.0,2022-05
12188,673201,2.0,1.0,0.21,New Jersey,8251,640.0,2022-04-15 00:00:00.000000,175000.0,273.0,2022-04
12189,673202,2.0,1.0,0.23,New Jersey,8204,704.0,2022-04-20 00:00:00.000000,219999.0,312.0,2022-04
12190,673208,2.0,1.0,0.16,New Jersey,8251,600.0,2022-05-05 00:00:00.000000,250000.0,417.0,2022-05
12191,673211,2.0,1.0,0.17,New Jersey,8204,800.0,2022-05-20 00:00:00.000000,319900.0,400.0,2022-05
12192,673214,2.0,1.0,0.11,New Jersey,8251,640.0,2022-05-09 00:00:00.000000,289900.0,453.0,2022-05
12193,673221,2.0,1.0,0.07,New Jersey,8204,750.0,2022-06-01 00:00:00.000000,559000.0,745.0,2022-06
12194,673224,4.0,3.0,0.11,New Jersey,8260,2313.0,2022-04-26 00:00:00.000000,806000.0,348.0,2022-04
12195,673226,5.0,2.0,0.24,New Jersey,8204,1866.0,2022-04-22 00:00:00.000000,799000.0,428.0,2022-04
12196,673229,4.0,2.0,0.11,New Jersey,8260,1394.0,2022-05-27 00:00:00.000000,650000.0,466.0,2022-05
12197,673234,4.0,2.0,0.14,New Jersey,8202,2184.0,2022-06-01 00:00:00.000000,3095000.0,1417.0,2022-06
12198,673236,6.0,7.0,0.12,New Jersey,8260,3738.0,2022-11-01 00:00:00.000000,2950000.0,789.0,2022-11
12199,673240,4.0,3.0,0.97,New Jersey,8210,2404.0,2022-04-29 00:00:00.000000,485000.0,202.0,2022-04
12200,673244,2.0,2.0,0.21,New Jersey,8251,1300.0,2022-05-27 00:00:00.000000,319900.0,246.0,2022-05
12201,673246,3.0,2.0,0.23,New Jersey,8251,1601.0,2022-05-13 00:00:00.000000,429000.0,268.0,2022-05
12202,673251,3.0,2.0,0.27,New Jersey,8204,1526.0,2022-04-29 00:00:00.000000,429975.0,282.0,2022-04
12203,673252,2.0,1.0,0.14,New Jersey,8251,432.0,2022-04-22 00:00:00.000000,259000.0,600.0,2022-04
12204,673254,2.0,1.0,0.12,New Jersey,8251,756.0,2022-04-06 00:00:00.000000,279900.0,370.0,2022-04
12205,673256,3.0,2.0,0.17,New Jersey,8251,1230.0,2022-05-06 00:00:00.000000,469900.0,382.0,2022-05
12206,673258,3.0,2.0,0.18,New Jersey,8204,1767.0,2022-05-20 00:00:00.000000,549000.0,311.0,2022-05
12207,673261,2.0,1.0,0.03,New Jersey,8260,895.0,2022-05-13 00:00:00.000000,264777.0,296.0,2022-05
12208,673264,4.0,3.0,0.25,New Jersey,8247,1750.0,2022-03-04 00:00:00.000000,4995000.0,2854.0,2022-03
12209,673274,7.0,9.0,0.25,New Jersey,8202,5000.0,2021-04-28 00:00:00.000000,6995000.0,1399.0,2021-04
12210,673276,5.0,4.0,0.22,New Jersey,8204,2576.0,2022-10-01 00:00:00.000000,1985000.0,771.0,2022-10
12211,673281,3.0,2.0,0.97,New Jersey,8210,2046.0,2022-05-06 00:00:00.000000,465000.0,227.0,2022-05
12212,673283,3.0,2.0,0.46,New Jersey,8210,1334.0,2022-04-29 00:00:00.000000,325000.0,244.0,2022-04
12213,673286,4.0,2.0,0.41,New Jersey,8210,17999.0,2022-05-20 00:00:00.000000,455000.0,25.0,2022-05
12214,673305,3.0,2.0,0.14,New Jersey,8204,1188.0,2022-05-02 00:00:00.000000,749900.0,631.0,2022-05
12215,673326,3.0,1.0,0.13,New Jersey,8251,1216.0,2022-05-06 00:00:00.000000,259900.0,214.0,2022-05
12216,673334,3.0,2.0,0.64,New Jersey,8210,1311.0,2021-06-15 00:00:00.000000,359999.0,275.0,2021-06
12217,673358,5.0,4.0,0.17,New Jersey,8204,2576.0,2021-12-21 00:00:00.000000,2799900.0,1087.0,2021-12
12218,673360,6.0,5.0,0.09,New Jersey,8260,3400.0,2021-07-06 00:00:00.000000,1750000.0,515.0,2021-07
12219,673382,3.0,1.0,0.16,New Jersey,8204,968.0,2022-02-11 00:00:00.000000,424900.0,439.0,2022-02
12220,673390,3.0,2.0,0.29,New Jersey,8204,1426.0,2021-08-10 00:00:00.000000,499000.0,350.0,2021-08
12221,673407,2.0,2.0,0.87,New Jersey,8210,1500.0,2022-05-27 00:00:00.000000,239000.0,159.0,2022-05
12222,673409,4.0,2.0,1.49,New Jersey,8210,2542.0,2021-08-05 00:00:00.000000,475000.0,187.0,2021-08
12223,673410,4.0,3.0,1.14,New Jersey,8210,2240.0,2022-06-17 00:00:00.000000,395000.0,176.0,2022-06
12224,673411,3.0,2.0,3.35,New Jersey,8210,1664.0,2022-04-22 00:00:00.000000,410000.0,246.0,2022-04
12225,673413,3.0,2.0,0.29,New Jersey,8210,1536.0,2021-10-04 00:00:00.000000,338000.0,220.0,2021-10
12226,673416,3.0,3.0,1.24,New Jersey,8210,2815.0,2021-07-27 00:00:00.000000,625000.0,222.0,2021-07
12227,673419,4.0,3.0,0.99,New Jersey,8210,2206.0,2022-04-15 00:00:00.000000,499000.0,226.0,2022-04
12228,673437,4.0,3.0,1.0,New Jersey,8210,2224.0,2022-05-31 00:00:00.000000,630000.0,283.0,2022-05
12229,673447,2.0,1.0,0.18,New Jersey,8210,730.0,2022-04-27 00:00:00.000000,160000.0,219.0,2022-04
12230,673456,5.0,3.0,1.15,New Jersey,8210,1488.0,2022-04-08 00:00:00.000000,328900.0,221.0,2022-04
12231,673457,3.0,2.0,0.94,New Jersey,8210,1456.0,2022-05-27 00:00:00.000000,275000.0,189.0,2022-05
12232,673462,4.0,4.0,0.71,New Jersey,8210,3290.0,2022-03-31 00:00:00.000000,514900.0,157.0,2022-03
12233,673464,3.0,1.0,0.46,New Jersey,8210,1240.0,2022-05-06 00:00:00.000000,349900.0,282.0,2022-05
12234,673465,4.0,3.0,0.81,New Jersey,8210,2046.0,2022-04-08 00:00:00.000000,465000.0,227.0,2022-04
12235,673476,4.0,3.0,1.09,New Jersey,8210,3105.0,2022-03-15 00:00:00.000000,775000.0,250.0,2022-03
12236,673477,6.0,4.0,0.09,New Jersey,8210,2944.0,2022-05-09 00:00:00.000000,799000.0,271.0,2022-05
12237,673479,3.0,2.0,1.0,New Jersey,8210,2224.0,2022-06-17 00:00:00.000000,539000.0,242.0,2022-06
12238,673480,3.0,2.0,1.0,New Jersey,8210,2188.0,2022-09-29 00:00:00.000000,753750.0,344.0,2022-09
12239,673482,3.0,2.0,1.0,New Jersey,8210,2188.0,2022-10-04 00:00:00.000000,720900.0,329.0,2022-10
12240,673483,3.0,3.0,1.0,New Jersey,8210,2042.0,2022-07-25 00:00:00.000000,692700.0,339.0,2022-07
12241,673484,4.0,3.0,1.0,New Jersey,8210,2437.0,2022-06-15 00:00:00.000000,710000.0,291.0,2022-06
12242,673485,4.0,3.0,1.0,New Jersey,8210,2437.0,2022-06-15 00:00:00.000000,710000.0,291.0,2022-06
12243,673486,4.0,3.0,1.0,New Jersey,8210,2840.0,2022-07-25 00:00:00.000000,749000.0,264.0,2022-07
12244,673487,3.0,2.0,1.0,New Jersey,8210,1873.0,2022-08-27 00:00:00.000000,572250.0,306.0,2022-08
12245,673493,3.0,2.0,0.23,New Jersey,8210,1878.0,2022-04-15 00:00:00.000000,334900.0,178.0,2022-04
12246,673497,3.0,2.0,0.11,New Jersey,8210,1640.0,2022-03-17 00:00:00.000000,160000.0,98.0,2022-03
12247,673498,3.0,2.0,1.06,New Jersey,8210,1516.0,2022-05-31 00:00:00.000000,329900.0,218.0,2022-05
12248,673499,4.0,3.0,0.77,New Jersey,8210,2987.0,2022-04-15 00:00:00.000000,530400.0,178.0,2022-04
12249,673502,4.0,3.0,0.37,New Jersey,8210,2812.0,2022-04-27 00:00:00.000000,450000.0,160.0,2022-04
12250,673504,4.0,3.0,0.75,New Jersey,8210,2688.0,2022-05-31 00:00:00.000000,499500.0,186.0,2022-05
12251,673506,4.0,3.0,1.59,New Jersey,8210,3322.0,2022-06-21 00:00:00.000000,799000.0,241.0,2022-06
12252,673510,3.0,2.0,0.14,New Jersey,8210,1630.0,2022-04-22 00:00:00.000000,459000.0,282.0,2022-04
12253,673512,3.0,2.0,1.84,New Jersey,8210,1500.0,2022-04-15 00:00:00.000000,435000.0,290.0,2022-04
12254,673514,3.0,2.0,0.76,New Jersey,8210,1400.0,2022-05-05 00:00:00.000000,499900.0,357.0,2022-05
12255,673515,4.0,3.0,0.38,New Jersey,8210,2198.0,2022-05-20 00:00:00.000000,539000.0,245.0,2022-05
12256,673516,4.0,2.0,3.16,New Jersey,8210,2011.0,2022-04-01 00:00:00.000000,419000.0,208.0,2022-04
12257,673519,4.0,2.0,0.34,New Jersey,8210,1338.0,2022-04-14 00:00:00.000000,339999.0,254.0,2022-04
12258,673523,3.0,4.0,1.85,New Jersey,8210,2800.0,2022-05-06 00:00:00.000000,1199000.0,428.0,2022-05
12259,673526,3.0,3.0,1.0,New Jersey,8210,2042.0,2023-03-01 00:00:00.000000,810900.0,397.0,2023-03
12260,673529,4.0,3.0,1.0,New Jersey,8210,3000.0,2023-03-01 00:00:00.000000,767520.0,256.0,2023-03
12261,673537,2.0,1.0,0.92,New Jersey,8205,780.0,2021-06-03 00:00:00.000000,235000.0,301.0,2021-06
12262,673603,3.0,2.0,1.61,New Jersey,8205,1532.0,2021-09-17 00:00:00.000000,315000.0,206.0,2021-09
12263,673632,3.0,3.0,0.51,New Jersey,8205,1500.0,2021-10-05 00:00:00.000000,417750.0,278.0,2021-10
12264,673658,2.0,2.0,0.14,New Jersey,8204,1160.0,2022-04-14 00:00:00.000000,300000.0,259.0,2022-04
12265,673660,4.0,3.0,0.23,New Jersey,8204,2240.0,2022-03-09 00:00:00.000000,465000.0,208.0,2022-03
12266,673663,4.0,2.0,0.23,New Jersey,8204,1760.0,2022-03-08 00:00:00.000000,299900.0,170.0,2022-03
12267,673666,3.0,2.0,0.14,New Jersey,8204,1225.0,2022-03-17 00:00:00.000000,365721.0,299.0,2022-03
12268,673668,2.0,2.0,0.25,New Jersey,8204,1053.0,2022-04-13 00:00:00.000000,389900.0,370.0,2022-04
12269,673669,3.0,2.0,0.2,New Jersey,8204,1334.0,2022-05-06 00:00:00.000000,390000.0,292.0,2022-05
12270,673672,3.0,2.0,0.34,New Jersey,8204,1718.0,2022-04-29 00:00:00.000000,675000.0,393.0,2022-04
12271,673675,6.0,3.0,0.2,New Jersey,8204,2622.0,2022-05-16 00:00:00.000000,949000.0,362.0,2022-05
12272,673676,7.0,2.0,0.44,New Jersey,8204,3205.0,2022-04-22 00:00:00.000000,1349999.0,421.0,2022-04
12273,673678,2.0,1.0,0.07,New Jersey,8204,750.0,2022-04-29 00:00:00.000000,529000.0,705.0,2022-04
12274,673682,6.0,4.0,0.06,New Jersey,8204,2652.0,2022-04-22 00:00:00.000000,1975000.0,745.0,2022-04
12275,673683,4.0,2.0,0.24,New Jersey,8204,1888.0,2022-04-30 00:00:00.000000,650000.0,344.0,2022-04
12276,673684,5.0,4.0,0.17,New Jersey,8204,2600.0,2022-04-14 00:00:00.000000,1685000.0,648.0,2022-04
12277,673686,4.0,4.0,0.14,New Jersey,8204,2243.0,2022-06-01 00:00:00.000000,1829900.0,816.0,2022-06
12278,673687,4.0,4.0,0.14,New Jersey,8204,2243.0,2022-06-01 00:00:00.000000,1829900.0,816.0,2022-06
12279,673696,4.0,4.0,0.11,New Jersey,8204,2250.0,2022-08-01 00:00:00.000000,1350000.0,600.0,2022-08
12280,673700,3.0,2.0,0.33,New Jersey,8204,1056.0,2022-04-15 00:00:00.000000,289000.0,274.0,2022-04
12281,673705,3.0,2.0,0.35,New Jersey,8204,1358.0,2022-05-02 00:00:00.000000,295000.0,217.0,2022-05
12282,673706,3.0,1.0,0.21,New Jersey,8204,1152.0,2022-04-15 00:00:00.000000,229900.0,200.0,2022-04
12283,673707,2.0,1.0,0.17,New Jersey,8204,776.0,2022-04-29 00:00:00.000000,250000.0,322.0,2022-04
12284,673709,3.0,3.0,0.21,New Jersey,8204,1874.0,2022-05-02 00:00:00.000000,449000.0,240.0,2022-05
12285,673710,2.0,1.0,0.23,New Jersey,8204,704.0,2022-04-20 00:00:00.000000,219999.0,312.0,2022-04
12286,673712,3.0,2.0,0.46,New Jersey,8204,1736.0,2022-06-15 00:00:00.000000,419900.0,242.0,2022-06
12287,673716,4.0,2.0,0.2,New Jersey,8204,1376.0,2022-04-15 00:00:00.000000,379900.0,276.0,2022-04
12288,673717,4.0,4.0,0.58,New Jersey,8204,3300.0,2022-04-29 00:00:00.000000,579000.0,175.0,2022-04
12289,673718,2.0,2.0,0.16,New Jersey,8204,1020.0,2022-05-20 00:00:00.000000,341700.0,335.0,2022-05
12290,673719,2.0,2.0,0.35,New Jersey,8204,1170.0,2022-04-13 00:00:00.000000,429900.0,367.0,2022-04
12291,673720,3.0,2.0,0.17,New Jersey,8204,960.0,2022-04-15 00:00:00.000000,369900.0,385.0,2022-04
12292,673722,2.0,1.0,0.17,New Jersey,8204,800.0,2022-05-20 00:00:00.000000,319900.0,400.0,2022-05
12293,673724,4.0,1.0,0.15,New Jersey,8204,1368.0,2022-04-29 00:00:00.000000,849999.0,621.0,2022-04
12294,673728,5.0,5.0,0.05,New Jersey,8204,3526.0,2022-05-02 00:00:00.000000,1725000.0,489.0,2022-05
12295,673729,2.0,1.0,0.07,New Jersey,8204,750.0,2022-06-01 00:00:00.000000,559000.0,745.0,2022-06
12296,673731,3.0,2.0,0.16,New Jersey,8204,1326.0,2022-04-29 00:00:00.000000,549900.0,415.0,2022-04
12297,673733,2.0,1.0,1.07,New Jersey,8204,1136.0,2022-04-12 00:00:00.000000,499000.0,439.0,2022-04
12298,673735,3.0,2.0,0.18,New Jersey,8204,1256.0,2022-04-29 00:00:00.000000,899000.0,716.0,2022-04
12299,673738,5.0,2.0,0.24,New Jersey,8204,1866.0,2022-04-22 00:00:00.000000,799000.0,428.0,2022-04
12300,673833,3.0,2.0,0.39,New Jersey,8242,1260.0,2022-03-30 00:00:00.000000,345000.0,274.0,2022-03
12301,673844,4.0,3.0,6.24,New Jersey,8242,2380.0,2022-03-31 00:00:00.000000,895000.0,376.0,2022-03
12302,673921,3.0,3.0,0.15,New Jersey,8244,1660.0,2021-07-29 00:00:00.000000,434900.0,262.0,2021-07
12303,673933,3.0,2.0,0.81,New Jersey,8246,1737.0,2022-04-01 00:00:00.000000,480000.0,276.0,2022-04
12304,673934,4.0,2.0,0.93,New Jersey,8246,1500.0,2022-05-10 00:00:00.000000,319000.0,213.0,2022-05
12305,673981,4.0,2.0,0.08,New Jersey,8247,1195.0,2022-05-02 00:00:00.000000,1800000.0,1506.0,2022-05
12306,673982,5.0,6.0,0.13,New Jersey,8247,2677.0,2021-03-23 00:00:00.000000,725000.0,271.0,2021-03
12307,673986,4.0,2.0,0.1,New Jersey,8247,1500.0,2022-04-18 00:00:00.000000,2099000.0,1399.0,2022-04
12308,673993,3.0,2.0,0.05,New Jersey,8247,1080.0,2022-05-19 00:00:00.000000,1950000.0,1806.0,2022-05
12309,674004,6.0,7.0,0.19,New Jersey,8247,4050.0,2021-04-28 00:00:00.000000,5295000.0,1307.0,2021-04
12310,674008,6.0,5.0,0.18,New Jersey,8247,3750.0,2022-06-30 00:00:00.000000,3775000.0,1007.0,2022-06
12311,674009,4.0,3.0,0.25,New Jersey,8247,1750.0,2022-03-04 00:00:00.000000,4995000.0,2854.0,2022-03
12312,674068,5.0,4.0,0.08,New Jersey,8226,2450.0,2021-12-30 00:00:00.000000,2050000.0,837.0,2021-12
12313,674070,3.0,2.0,0.23,New Jersey,8251,1601.0,2022-05-13 00:00:00.000000,429000.0,268.0,2022-05
12314,674072,2.0,1.0,0.21,New Jersey,8251,640.0,2022-04-15 00:00:00.000000,175000.0,273.0,2022-04
